source_workload,destination_workload,timestamp,total_request,new_request,success_count,error_count,success_rate,error_rate,average_latency,istio_request_bytes,throughput,request_rate,time_window,link_color,Abnormality class
frontend,productcatalogservice,2025-03-10 16:10:00,19233532.0,8184.0,8184.0,0.0,1.0,0.0,11.05054279007176,1003268.5,3344.228333333333,27.28,5min,green,Normal
frontend,productcatalogservice,2025-03-10 16:15:00,19278532.0,45017.0,45000.0,17.0,0.9987463126843658,0.0012536873156342,103.906161605316,5547810.0,18492.7,150.05666666666667,5min,green,Normal
frontend,productcatalogservice,2025-03-10 16:20:00,19309672.0,31143.0,31140.0,3.0,0.9996056782334384,0.0003943217665615,84.00042078301041,3844257.5,12814.191666666668,103.81,5min,green,Normal
frontend,recommendationservice,2025-03-10 16:10:00,2950846.0,1324.0,1324.0,0.0,1.0,0.0,72.22143645369856,228460.0,761.5333333333333,4.413333333333333,5min,green,Normal
frontend,recommendationservice,2025-03-10 16:15:00,2957941.0,7098.0,7095.0,3.0,0.9996495327102805,0.0003504672897196,1022.9576050932752,1225200.0,4084.0,23.66,5min,green,Normal
frontend,recommendationservice,2025-03-10 16:20:00,2962725.0,4784.0,4784.0,0.0,1.0,0.0,1234.2300858002789,834200.0,2780.6666666666665,15.946666666666667,5min,green,Normal
frontend,shippingservice,2025-03-10 16:10:00,886078.0,395.0,395.0,0.0,1.0,0.0,6.666837587284872,50669.5,168.89833333333334,1.3166666666666669,5min,green,Normal
frontend,shippingservice,2025-03-10 16:15:00,888131.0,2053.0,2053.0,0.0,1.0,0.0,40.59397333893635,264130.5,880.435,6.843333333333334,5min,green,Normal
frontend,shippingservice,2025-03-10 16:20:00,889506.0,1375.0,1375.0,0.0,1.0,0.0,25.90111793915664,180910.0,603.0333333333333,4.583333333333333,5min,green,Normal
loadgenerator,frontend,2025-03-10 16:10:00,3395415.0,1976.0,1625.0,351.0,0.8223451769013785,0.1776548230986214,2420.0252975481703,2115195.0,7050.65,6.586666666666667,5min,red,Anomalous
loadgenerator,frontend,2025-03-10 16:15:00,3403777.0,10110.0,8362.0,1748.0,0.828526347768447,0.1714736522315529,26094.282956148814,10859380.0,36197.93333333333,33.7,5min,red,Anomalous
loadgenerator,frontend,2025-03-10 16:20:00,3409399.0,6815.0,5622.0,1193.0,0.8283447128163829,0.1716552871836169,25089.80954852322,7323880.0,24412.93333333333,22.716666666666665,5min,red,Anomalous
recommendationservice,productcatalogservice,2025-03-10 16:10:00,2950729.0,1286.0,1286.0,0.0,1.0,0.0,8.349957323077074,154675.5,515.585,4.286666666666667,5min,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:15:00,2957812.0,7083.0,7083.0,0.0,1.0,0.0,56.83989205595762,855283.5,2850.945,23.61,5min,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:20:00,2962704.0,4892.0,4892.0,0.0,1.0,0.0,40.68127689413263,591425.0,1971.4166666666667,16.30666666666667,5min,green,Normal
checkoutservice,cartservice,2025-03-10 16:10:00,293061.0,133.0,133.0,0.0,1.0,0.0,17.616380876680477,18990.0,31.65,0.2216666666666666,10min,green,Normal
checkoutservice,cartservice,2025-03-10 16:20:00,294201.0,1140.0,1140.0,0.0,1.0,0.0,611.60788822019,164625.0,274.375,1.9,10min,green,Normal
checkoutservice,currencyservice,2025-03-10 16:10:00,509137.0,163.0,163.0,0.0,1.0,0.0,41.96306349411668,21005.0,35.00833333333333,0.2716666666666666,10min,green,Normal
checkoutservice,currencyservice,2025-03-10 16:20:00,510753.0,1616.0,1616.0,0.0,1.0,0.0,1466.3539460878364,217190.0,361.98333333333335,2.6933333333333334,10min,green,Normal
checkoutservice,emailservice,2025-03-10 16:10:00,146025.0,64.0,64.0,0.0,1.0,0.0,10.168888888888937,20430.0,34.05,0.1066666666666666,10min,green,Normal
checkoutservice,emailservice,2025-03-10 16:20:00,146597.0,572.0,572.0,0.0,1.0,0.0,98.42415432186516,194315.0,323.8583333333333,0.9533333333333334,10min,green,Normal
checkoutservice,paymentservice,2025-03-10 16:10:00,146013.0,60.0,60.0,0.0,1.0,0.0,14.74688131312519,9615.0,16.025,0.1,10min,green,Normal
checkoutservice,paymentservice,2025-03-10 16:20:00,146594.0,581.0,581.0,0.0,1.0,0.0,123.62909132675566,89475.0,149.125,0.9683333333333334,10min,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:10:00,362350.0,98.0,98.0,0.0,1.0,0.0,5.039474548433304,12565.0,20.941666666666663,0.1633333333333333,10min,green,Normal
checkoutservice,productcatalogservice,2025-03-10 16:20:00,363386.0,1036.0,1036.0,0.0,1.0,0.0,98.37390346426348,129960.0,216.6,1.7266666666666666,10min,green,Normal
checkoutservice,shippingservice,2025-03-10 16:10:00,292933.0,126.0,126.0,0.0,1.0,0.0,5.716944444444431,26380.0,43.96666666666667,0.21,10min,green,Normal
checkoutservice,shippingservice,2025-03-10 16:20:00,294082.0,1149.0,1149.0,0.0,1.0,0.0,49.77254535910241,229755.0,382.925,1.915,10min,green,Normal
frontend,adservice,2025-03-10 16:10:00,2362418.0,1204.0,1191.0,13.0,0.9888189809715112,0.0111810190284886,14.355610957435498,138163.5,230.2725,2.006666666666667,10min,green,Normal
frontend,adservice,2025-03-10 16:20:00,2372027.0,9984.0,9609.0,375.0,0.9704020330826132,0.0295979669173866,366.4188487640456,1183832.0,1973.0533333333333,16.64,10min,green,Normal
frontend,cartservice,2025-03-10 16:10:00,3693442.0,1806.0,1806.0,0.0,1.0,0.0,22.25613669045499,256830.0,428.05,3.01,10min,green,Normal
frontend,cartservice,2025-03-10 16:20:00,3708665.0,15225.0,15223.0,2.0,0.999766791044776,0.0002332089552238,671.6954642319669,2211715.0,3686.1916666666666,25.375,10min,green,Normal
frontend,checkoutservice,2025-03-10 16:10:00,146017.0,63.0,63.0,0.0,1.0,0.0,334.5993890977444,16250.0,27.08333333333333,0.105,10min,green,Normal
frontend,checkoutservice,2025-03-10 16:20:00,146594.0,583.0,577.0,6.0,0.9909133900914696,0.0090866099085305,6960.402866785636,155885.0,259.80833333333334,0.9716666666666668,10min,green,Normal
frontend,currencyservice,2025-03-10 16:10:00,12031239.0,5823.0,5823.0,0.0,1.0,0.0,53.00027896695221,744825.0,1241.375,9.705,10min,green,Normal
frontend,currencyservice,2025-03-10 16:20:00,12082237.0,51007.0,50998.0,9.0,0.9998707490808824,0.0001292509191176,1733.74148511124,6641010.0,11068.35,85.01166666666667,10min,green,Normal
frontend,productcatalogservice,2025-03-10 16:10:00,19233532.0,8184.0,8184.0,0.0,1.0,0.0,11.05054279007176,1003268.5,1672.1141666666667,13.64,10min,green,Normal
frontend,productcatalogservice,2025-03-10 16:20:00,19309672.0,76160.0,76140.0,20.0,0.999068574765268,0.0009314252347319,187.9065823883264,9392067.5,15653.445833333331,126.93333333333334,10min,green,Normal
frontend,recommendationservice,2025-03-10 16:10:00,2950846.0,1324.0,1324.0,0.0,1.0,0.0,72.22143645369856,228460.0,380.76666666666665,2.2066666666666666,10min,green,Normal
frontend,recommendationservice,2025-03-10 16:20:00,2962725.0,11882.0,11879.0,3.0,0.9997809579439252,0.0002190420560747,2257.187690893554,2059400.0,3432.333333333333,19.80333333333333,10min,green,Normal
frontend,shippingservice,2025-03-10 16:10:00,886078.0,395.0,395.0,0.0,1.0,0.0,6.666837587284872,50669.5,84.44916666666667,0.6583333333333333,10min,green,Normal
frontend,shippingservice,2025-03-10 16:20:00,889506.0,3428.0,3428.0,0.0,1.0,0.0,66.49509127809299,445040.5,741.7341666666666,5.713333333333333,10min,green,Normal
loadgenerator,frontend,2025-03-10 16:10:00,3395415.0,1976.0,1625.0,351.0,0.8223451769013785,0.1776548230986214,2420.0252975481703,2115195.0,3525.325,3.293333333333333,10min,red,Anomalous
loadgenerator,frontend,2025-03-10 16:20:00,3409399.0,16925.0,13984.0,2941.0,0.828458234661423,0.1715417653385769,51184.09250467204,18183260.0,30305.43333333333,28.20833333333333,10min,red,Anomalous
recommendationservice,productcatalogservice,2025-03-10 16:10:00,2950729.0,1286.0,1286.0,0.0,1.0,0.0,8.349957323077074,154675.5,257.7925,2.143333333333333,10min,green,Normal
recommendationservice,productcatalogservice,2025-03-10 16:20:00,2962704.0,11975.0,11975.0,0.0,1.0,0.0,97.52116895009026,1446708.5,2411.1808333333333,19.95833333333333,10min,green,Normal
